Date	Close		
9/1/2015 16:00:00	1128.0515		1.59%
9/2/2015 16:00:00	1146.0284		-0.08%
9/3/2015 16:00:00	1145.1534		-0.78%
9/4/2015 16:00:00	1136.1677		2.25%
9/8/2015 16:00:00	1161.762997		-1.17%
9/9/2015 16:00:00	1148.225257		0.42%
9/10/2015 16:00:00	1153.029846		0.41%
9/11/2015 16:00:00	1157.791474		-0.37%
9/14/2015 16:00:00	1153.498788		1.08%
9/15/2015 16:00:00	1165.995217		0.79%
9/16/2015 16:00:00	1175.201038		0.47%
9/17/2015 16:00:00	1180.692114		-1.47%
9/18/2015 16:00:00	1163.372177		-0.20%
9/21/2015 16:00:00	1161.086693		-1.55%
9/22/2015 16:00:00	1143.033036		-0.26%
9/23/2015 16:00:00	1140.052428		-0.22%
9/24/2015 16:00:00	1137.53723		-1.30%
9/25/2015 16:00:00	1122.789198		-2.87%
9/28/2015 16:00:00	1090.570189		-0.61%
9/29/2015 16:00:00	1083.907096		1.55%
9/30/2015 16:00:00	1100.686966		-0.29%
10/1/2015 16:00:00	1097.542131		1.51%
10/2/2015 16:00:00	1114.119862		2.47%
10/5/2015 16:00:00	1141.637137		-0.70%
10/6/2015 16:00:00	1133.691136		1.67%
10/7/2015 16:00:00	1152.603726		0.92%
10/8/2015 16:00:00	1163.243917		0.18%
10/9/2015 16:00:00	1165.355733		-0.08%
10/12/2015 16:00:00	1164.404628		-1.42%
10/13/2015 16:00:00	1147.844781		-0.95%
10/14/2015 16:00:00	1136.971703		2.27%
10/15/2015 16:00:00	1162.770711		-0.04%
10/16/2015 16:00:00	1162.309106		0.17%
10/19/2015 16:00:00	1164.296048		-0.09%
10/20/2015 16:00:00	1163.270078		-1.57%
10/21/2015 16:00:00	1144.9487		0.84%
10/22/2015 16:00:00	1154.523887		1.00%
10/23/2015 16:00:00	1166.058376		-0.56%
10/26/2015 16:00:00	1159.500759		-1.23%
10/27/2015 16:00:00	1145.290937		2.92%
10/28/2015 16:00:00	1178.715694		-1.11%
10/29/2015 16:00:00	1165.625532		-0.32%
10/30/2015 16:00:00	1161.860108		2.09%
11/2/2015 16:00:00	1186.090733		0.46%
11/3/2015 16:00:00	1191.578279		-0.10%
11/4/2015 16:00:00	1190.384762		0.03%
11/5/2015 16:00:00	1190.688578		0.76%
11/6/2015 16:00:00	1199.746906		-1.28%
11/9/2015 16:00:00	1184.432423		0.28%
11/10/2015 16:00:00	1187.697055		-0.81%
11/11/2015 16:00:00	1178.071194		-1.97%
11/12/2015 16:00:00	1154.806806		-0.72%
11/13/2015 16:00:00	1146.549013		0.83%
11/16/2015 16:00:00	1156.083157		-0.25%
11/17/2015 16:00:00	1153.209922		1.61%
11/18/2015 16:00:00	1171.749768		-0.43%
11/19/2015 16:00:00	1166.728261		0.72%
11/20/2015 16:00:00	1175.150295		0.44%
11/23/2015 16:00:00	1180.357788		0.72%
11/24/2015 16:00:00	1188.813864		0.77%
11/25/2015 16:00:00	1198.014982		0.36%
11/27/2015 16:00:00	1202.375042		-0.36%
11/30/2015 16:00:00	1198.106158		0.51%
12/1/2015 16:00:00	1204.159178		-1.04%
12/2/2015 16:00:00	1191.686328		-1.77%
12/3/2015 16:00:00	1170.566467		1.10%
12/4/2015 16:00:00	1183.397068		-1.61%
12/7/2015 16:00:00	1164.295933		-0.42%
12/8/2015 16:00:00	1159.397204		-1.17%
12/9/2015 16:00:00	1145.871606		0.28%
12/10/2015 16:00:00	1149.023347		-2.21%
12/11/2015 16:00:00	1123.607932		-0.69%
12/14/2015 16:00:00	1115.858156		1.41%
12/15/2015 16:00:00	1131.552024		1.54%
12/16/2015 16:00:00	1148.973599		-2.43%
12/18/2015 16:00:00	1121.020155		0.60%
12/21/2015 16:00:00	1127.74206		0.88%
12/22/2015 16:00:00	1137.686		1.33%
12/23/2015 16:00:00	1152.817287		0.17%
12/24/2015 16:00:00	1154.757494		-0.57%
12/28/2015 16:00:00	1148.212906		1.07%
12/29/2015 16:00:00	1160.521827		-0.94%
12/30/2015 16:00:00	1149.64298		-1.20%
12/31/2015 16:00:00	1135.889275		-2.40%
1/4/2016 16:00:00	1108.624397		0.16%
1/5/2016 16:00:00	1110.439113		-1.45%
1/6/2016 16:00:00	1094.36615		-2.72%
1/7/2016 16:00:00	1064.565608		-1.72%
1/8/2016 16:00:00	1046.202015		-0.41%
1/11/2016 16:00:00	1041.895595		0.27%
1/12/2016 16:00:00	1044.697184		-3.30%
1/13/2016 16:00:00	1010.187326		1.53%
1/14/2016 16:00:00	1025.666555		-1.75%
1/15/2016 16:00:00	1007.740622		-1.28%
1/19/2016 16:00:00	994.869122		0.45%
1/20/2016 16:00:00	999.314799		-0.20%
1/21/2016 16:00:00	997.342039		2.35%
1/22/2016 16:00:00	1020.768744		-2.29%
1/25/2016 16:00:00	997.372635		2.07%
1/26/2016 16:00:00	1017.973965		-1.50%
1/27/2016 16:00:00	1002.746961		0.05%
1/28/2016 16:00:00	1003.273048		3.20%
1/29/2016 16:00:00	1035.380964		-0.29%
2/1/2016 16:00:00	1032.388244		-2.28%
2/2/2016 16:00:00	1008.835102		0.14%
2/3/2016 16:00:00	1010.297616		0.44%
2/4/2016 16:00:00	1014.788958		-2.87%
2/5/2016 16:00:00	985.618272		-1.65%
2/8/2016 16:00:00	969.337599		-0.56%
2/9/2016 16:00:00	963.895447		-0.04%
2/10/2016 16:00:00	963.480565		-1.01%
2/11/2016 16:00:00	953.715234		1.92%
2/12/2016 16:00:00	971.98991		2.45%
2/16/2016 16:00:00	995.801639		1.54%
2/17/2016 16:00:00	1011.132691		-0.64%
2/18/2016 16:00:00	1004.706436		0.53%
2/19/2016 16:00:00	1010.011077		1.16%
2/22/2016 16:00:00	1021.736301		-0.94%
2/23/2016 16:00:00	1012.150941		0.98%
2/24/2016 16:00:00	1022.077314		0.93%
2/25/2016 16:00:00	1031.576477		0.54%
2/26/2016 16:00:00	1037.183511		-0.32%
2/29/2016 16:00:00	1033.896124		1.99%
3/1/2016 16:00:00	1054.49411		1.06%
3/2/2016 16:00:00	1065.672735		0.97%
3/3/2016 16:00:00	1076.048311		0.55%
3/4/2016 16:00:00	1081.934725		1.13%
3/7/2016 16:00:00	1094.145518		-2.40%
3/8/2016 16:00:00	1067.878311		0.46%
3/9/2016 16:00:00	1072.765072		-0.82%
3/10/2016 16:00:00	1063.989033		2.22%
3/11/2016 16:00:00	1087.557081		-0.30%
3/14/2016 16:00:00	1084.249836		-1.62%
3/15/2016 16:00:00	1066.666278		0.74%
3/16/2016 16:00:00	1074.511182		1.56%
3/17/2016 16:00:00	1091.253095		0.96%
3/18/2016 16:00:00	1101.708971		-0.28%
3/21/2016 16:00:00	1098.577632		-0.11%
3/22/2016 16:00:00	1097.338917		-1.97%
3/23/2016 16:00:00	1075.699172		0.36%
3/24/2016 16:00:00	1079.537279		0.06%
3/28/2016 16:00:00	1080.229694		2.67%
3/29/2016 16:00:00	1109.082415		0.12%
3/30/2016 16:00:00	1110.442339		0.32%
3/31/2016 16:00:00	1114.028384		0.33%
4/1/2016 16:00:00	1117.684913		-0.82%
4/4/2016 16:00:00	1108.469649		-1.14%
4/5/2016 16:00:00	1095.854163		1.18%
4/6/2016 16:00:00	1108.81286		-1.45%
4/7/2016 16:00:00	1092.785083		0.41%
4/8/2016 16:00:00	1097.313721		-0.27%
4/11/2016 16:00:00	1094.342099		1.04%
4/12/2016 16:00:00	1105.713165		2.19%
4/13/2016 16:00:00	1129.925776		-0.12%
4/14/2016 16:00:00	1128.58938		0.21%
4/15/2016 16:00:00	1130.923275		0.74%
4/18/2016 16:00:00	1139.278315		0.08%
4/19/2016 16:00:00	1140.233229		0.18%
4/20/2016 16:00:00	1142.294068		-0.57%
4/21/2016 16:00:00	1135.770389		0.96%
4/22/2016 16:00:00	1146.690251		-0.75%
4/25/2016 16:00:00	1138.09468		1.11%
4/26/2016 16:00:00	1150.728144		0.30%
4/27/2016 16:00:00	1154.148943		-1.19%
4/28/2016 16:00:00	1140.397865		-0.84%
4/29/2016 16:00:00	1130.844997		0.89%
5/2/2016 16:00:00	1140.920496		-1.68%
5/3/2016 16:00:00	1121.756409		-0.77%
5/4/2016 16:00:00	1113.134699		-0.47%
5/5/2016 16:00:00	1107.948148		0.61%
5/6/2016 16:00:00	1114.719614		0.32%
5/9/2016 16:00:00	1118.253914		0.95%
5/10/2016 16:00:00	1128.832806		-1.25%
5/11/2016 16:00:00	1114.73069		-0.55%
5/12/2016 16:00:00	1108.598894		-0.56%
5/13/2016 16:00:00	1102.438677		1.25%
5/16/2016 16:00:00	1116.211821		-1.66%
5/17/2016 16:00:00	1097.675921		0.48%
5/18/2016 16:00:00	1102.95392		-0.74%
5/19/2016 16:00:00	1094.754992		1.60%
5/20/2016 16:00:00	1112.275542		-0.08%
5/23/2016 16:00:00	1111.367156		2.15%
5/24/2016 16:00:00	1135.306839		0.50%
5/25/2016 16:00:00	1141.024021		-0.11%
5/26/2016 16:00:00	1139.753721		0.94%
5/27/2016 16:00:00	1150.448313		0.38%
5/31/2016 16:00:00	1154.792386		0.71%
6/1/2016 16:00:00	1163.041111		0.65%
6/2/2016 16:00:00	1170.584015		-0.55%
6/3/2016 16:00:00	1164.135153		1.09%
6/6/2016 16:00:00	1176.871539		0.26%
6/7/2016 16:00:00	1179.973403		0.76%
6/8/2016 16:00:00	1188.954196		-0.65%
6/9/2016 16:00:00	1181.20191		-1.46%
6/10/2016 16:00:00	1163.930704		-1.14%
6/13/2016 16:00:00	1150.699104		-0.25%
6/14/2016 16:00:00	1147.822708		0.13%
6/15/2016 16:00:00	1149.302125		-0.10%
6/16/2016 16:00:00	1148.190716		-0.30%
6/17/2016 16:00:00	1144.698468		1.14%
6/20/2016 16:00:00	1157.701417		-0.33%
6/21/2016 16:00:00	1153.871263		-0.42%
6/22/2016 16:00:00	1148.971114		2.02%
6/23/2016 16:00:00	1172.22206		-3.81%
6/24/2016 16:00:00	1127.537673		-3.36%
6/27/2016 16:00:00	1089.645992		1.62%
6/28/2016 16:00:00	1107.29764		2.20%
6/29/2016 16:00:00	1131.617274		1.79%
6/30/2016 16:00:00	1151.923021		0.42%
7/1/2016 16:00:00	1156.769845		-1.50%
7/5/2016 16:00:00	1139.452926		0.69%
7/6/2016 16:00:00	1147.332512		0.21%
7/7/2016 16:00:00	1149.755682		2.40%
7/8/2016 16:00:00	1177.36023		1.08%
7/11/2016 16:00:00	1190.03318		1.33%
7/12/2016 16:00:00	1205.887893		-0.39%
7/13/2016 16:00:00	1201.160682		0.08%
7/14/2016 16:00:00	1202.170603		0.26%
7/15/2016 16:00:00	1205.309013		0.22%
7/18/2016 16:00:00	1207.906033		-0.62%
7/19/2016 16:00:00	1200.445298		0.77%
7/20/2016 16:00:00	1209.744458		-0.49%
7/21/2016 16:00:00	1203.859588		0.75%
7/22/2016 16:00:00	1212.889358		-0.25%
7/25/2016 16:00:00	1209.821515		0.58%
7/26/2016 16:00:00	1216.858774		0.17%
7/27/2016 16:00:00	1218.92666		-0.13%
7/28/2016 16:00:00	1217.325469		0.21%
7/29/2016 16:00:00	1219.941748		-0.07%
8/1/2016 16:00:00	1219.124629		-1.38%
8/2/2016 16:00:00	1202.349303		0.86%
8/3/2016 16:00:00	1212.725465		0.09%
8/4/2016 16:00:00	1213.758802		1.45%
8/5/2016 16:00:00	1231.299126		-0.07%
8/8/2016 16:00:00	1230.42176		0.11%
8/9/2016 16:00:00	1231.744968		-0.69%
8/10/2016 16:00:00	1223.274491		0.48%
8/11/2016 16:00:00	1229.115745		0.06%
8/12/2016 16:00:00	1229.81988		0.98%
8/15/2016 16:00:00	1241.863953		-0.86%
8/16/2016 16:00:00	1231.128899		-0.28%
8/17/2016 16:00:00	1227.681463		0.75%
8/18/2016 16:00:00	1236.849346		-0.01%
8/19/2016 16:00:00	1236.769184		0.24%
8/22/2016 16:00:00	1239.743573		0.71%
8/23/2016 16:00:00	1248.581174		-0.91%
8/24/2016 16:00:00	1237.249986		0.22%
8/25/2016 16:00:00	1240.004773		-0.16%
8/26/2016 16:00:00	1238.0315		0.56%
8/29/2016 16:00:00	1244.943386		0.09%
8/30/2016 16:00:00	1246.029927		-0.49%
8/31/2016 16:00:00	1239.907103		-0.01%
9/1/2016 16:00:00	1239.803594		0.97%
9/2/2016 16:00:00	1251.83111		0.12%
9/6/2016 16:00:00	1253.370431		0.61%
9/7/2016 16:00:00	1261.008345		-0.21%
9/8/2016 16:00:00	1258.358676		-3.11%
9/9/2016 16:00:00	1219.210163		1.37%
9/12/2016 16:00:00	1235.87139		-1.91%
9/13/2016 16:00:00	1212.319719		-0.06%
9/14/2016 16:00:00	1211.59076		1.27%
9/15/2016 16:00:00	1227.022741		-0.18%
9/16/2016 16:00:00	1224.778696		0.63%
9/19/2016 16:00:00	1232.526156		-0.34%
9/20/2016 16:00:00	1228.329672		1.36%
9/21/2016 16:00:00	1245.039599		1.48%
9/22/2016 16:00:00	1263.438287		-0.70%
9/23/2016 16:00:00	1254.622942		-1.09%
9/26/2016 16:00:00	1240.938127		0.44%
9/27/2016 16:00:00	1246.380621		0.74%
9/28/2016 16:00:00	1255.665746		-1.43%
9/29/2016 16:00:00	1237.751037		1.12%
9/30/2016 16:00:00	1251.64616		-0.47%
10/3/2016 16:00:00	1245.783993		-0.48%
10/4/2016 16:00:00	1239.777713		0.69%
10/5/2016 16:00:00	1248.371093		-0.17%
10/6/2016 16:00:00	1246.239273		-0.78%
10/7/2016 16:00:00	1236.558908		1.15%
10/10/2016 16:00:00	1250.76441		-1.85%
10/11/2016 16:00:00	1227.623334		-0.03%
10/12/2016 16:00:00	1227.225869		-0.94%
10/13/2016 16:00:00	1215.749705		-0.27%
10/14/2016 16:00:00	1212.407702		-0.19%
10/17/2016 16:00:00	1210.136409		0.59%
10/18/2016 16:00:00	1217.299806		0.44%
10/19/2016 16:00:00	1222.641927		-0.23%
10/20/2016 16:00:00	1219.787288		-0.14%
10/21/2016 16:00:00	1218.095732		0.69%
10/24/2016 16:00:00	1226.448429		-0.84%
10/25/2016 16:00:00	1216.104029		-0.93%
10/26/2016 16:00:00	1204.749265		-1.23%
10/27/2016 16:00:00	1189.946732		-0.20%
10/28/2016 16:00:00	1187.61335		0.32%
10/31/2016 16:00:00	1191.388182		-1.13%
11/1/2016 16:00:00	1177.943103		-1.31%
11/2/2016 16:00:00	1162.524624		-0.49%
11/3/2016 16:00:00	1156.885285		0.57%
11/4/2016 16:00:00	1163.438708		2.48%
11/7/2016 16:00:00	1192.251661		0.24%
11/8/2016 16:00:00	1195.144201		3.10%
11/9/2016 16:00:00	1232.162478		1.58%
11/10/2016 16:00:00	1251.60787		2.46%
11/11/2016 16:00:00	1282.393577		1.26%
11/14/2016 16:00:00	1298.59546		0.27%
11/15/2016 16:00:00	1302.143993		0.00%
11/16/2016 16:00:00	1302.200063		0.56%
11/17/2016 16:00:00	1309.484527		0.47%
11/18/2016 16:00:00	1315.64199		0.50%
11/21/2016 16:00:00	1322.234226		1.50%
11/22/2016 16:00:00	1342.093633		0.00%
11/23/2016 16:00:00	1342.093633		0.38%
11/25/2016 13:00:00	1347.202459		-1.29%
11/28/2016 16:00:00	1329.82777		-0.12%
11/29/2016 16:00:00	1328.219467		-0.44%
11/30/2016 16:00:00	1322.33943		-0.65%
12/1/2016 16:00:00	1313.803513		0.03%
12/2/2016 16:00:00	1314.253176		1.79%
12/5/2016 16:00:00	1337.7862		1.11%
12/6/2016 16:00:00	1352.667727		0.88%
12/7/2016 16:00:00	1364.506059		1.73%
12/8/2016 16:00:00	1388.073366		0.00%
12/9/2016 16:00:00	1388.073366		-1.08%
12/12/2016 16:00:00	1373.142127		0.03%
12/13/2016 16:00:00	1373.534085		-1.27%
12/14/2016 16:00:00	1356.023508		0.77%
12/15/2016 16:00:00	1366.413748		-0.16%
12/16/2016 16:00:00	1364.189443		0.55%
12/19/2016 16:00:00	1371.683822		0.89%
12/20/2016 16:00:00	1383.955654		-0.63%
12/21/2016 16:00:00	1375.192794		-0.91%
12/22/2016 16:00:00	1362.658976		0.65%
12/23/2016 16:00:00	1371.509989		0.45%
12/27/2016 16:00:00	1377.707276		-1.23%
12/28/2016 16:00:00	1360.825499		0.17%
12/29/2016 16:00:00	1363.176921		-0.44%
12/30/2016 16:00:00	1357.129784		0.62%
1/3/2017 16:00:00	1365.491748		1.64%
1/4/2017 16:00:00	1387.953898		-1.15%
1/5/2017 16:00:00	1371.935952		-0.34%
1/6/2017 16:00:00	1367.28141		-0.72%
1/9/2017 16:00:00	1357.491315		0.99%
1/10/2017 16:00:00	1370.904299		0.17%
1/11/2017 16:00:00	1373.299532		-0.89%
1/12/2017 16:00:00	1361.066286		0.81%
1/13/2017 16:00:00	1372.047115		-1.44%
1/17/2017 16:00:00	1352.323647		0.46%
1/18/2017 16:00:00	1358.555895		-0.94%
1/19/2017 16:00:00	1345.744108		0.45%
1/20/2017 16:00:00	1351.848209		-0.30%
1/23/2017 16:00:00	1347.83555		1.59%
1/24/2017 16:00:00	1369.210207		0.97%
1/25/2017 16:00:00	1382.436798		-0.49%
1/26/2017 16:00:00	1375.595107		-0.36%
1/27/2017 16:00:00	1370.704254		-1.34%
1/30/2017 16:00:00	1352.33246		0.70%
1/31/2017 16:00:00	1361.823701		-0.04%
2/1/2017 16:00:00	1361.227913		-0.28%
2/2/2017 16:00:00	1357.432053		1.50%
2/3/2017 16:00:00	1377.837278		-0.81%
2/6/2017 16:00:00	1366.660049		-0.41%
2/7/2017 16:00:00	1361.060743		-0.17%
2/8/2017 16:00:00	1358.737075		1.46%
2/9/2017 16:00:00	1378.526391		0.75%
2/10/2017 16:00:00	1388.843646		0.25%
2/13/2017 16:00:00	1392.378371		0.31%
2/14/2017 16:00:00	1396.650826		0.54%
2/15/2017 16:00:00	1404.207079		-0.36%
2/16/2017 16:00:00	1399.133451		0.05%
2/17/2017 16:00:00	1399.861908		0.75%
2/21/2017 16:00:00	1410.343917		-0.46%
2/22/2017 16:00:00	1403.855058		-0.66%
2/23/2017 16:00:00	1394.622759		-0.01%
2/24/2017 16:00:00	1394.524896		0.96%
2/27/2017 16:00:00	1407.969742		-1.51%
2/28/2017 16:00:00	1386.683922		1.94%
3/1/2017 16:00:00	1413.635483		-1.27%
3/2/2017 16:00:00	1395.668375		-0.11%
3/3/2017 16:00:00	1394.126697		-0.71%
3/6/2017 16:00:00	1384.245395		-0.68%
3/7/2017 16:00:00	1374.875638		-0.64%
3/8/2017 16:00:00	1366.039427		-0.43%
3/9/2017 16:00:00	1360.119444		0.38%
3/10/2017 16:00:00	1365.264733		0.37%
3/13/2017 16:00:00	1370.284708		-0.58%
3/14/2017 16:00:00	1362.378636		1.50%
3/15/2017 16:00:00	1382.829884		0.23%
3/16/2017 16:00:00	1386.028618		0.40%
3/17/2017 16:00:00	1391.523527		-0.53%
3/20/2017 16:00:00	1384.09598		-2.71%
3/21/2017 16:00:00	1346.546336		-0.07%
3/22/2017 16:00:00	1345.598262		0.58%
3/23/2017 16:00:00	1353.425306		0.09%
3/24/2017 16:00:00	1354.642146		0.20%
3/27/2017 16:00:00	1357.321178		0.73%
3/28/2017 16:00:00	1367.260853		0.32%
3/29/2017 16:00:00	1371.644834		0.78%
3/30/2017 16:00:00	1382.345111		0.26%
3/31/2017 16:00:00	1385.919708		-1.17%
4/3/2017 16:00:00	1369.667902		-0.11%
4/4/2017 16:00:00	1368.175078		-1.17%
4/5/2017 16:00:00	1352.142608		0.91%
4/6/2017 16:00:00	1364.425825		0.01%
4/7/2017 16:00:00	1364.562983		0.18%
4/10/2017 16:00:00	1367.085202		0.72%
4/11/2017 16:00:00	1376.946374		-1.29%
4/12/2017 16:00:00	1359.198839		-1.03%
4/13/2017 16:00:00	1345.243497		1.18%
4/17/2017 16:00:00	1361.179725		0.05%
4/18/2017 16:00:00	1361.894449		0.38%
4/19/2017 16:00:00	1367.133343		1.24%
4/20/2017 16:00:00	1384.149914		-0.31%
4/21/2017 16:00:00	1379.854062		1.31%
4/24/2017 16:00:00	1397.94212		0.94%
4/25/2017 16:00:00	1411.07674		0.59%
4/26/2017 16:00:00	1419.430895		-0.16%
4/27/2017 16:00:00	1417.127019		-1.18%
4/28/2017 16:00:00	1400.42827		0.50%
5/1/2017 16:00:00	1407.361957		-0.57%
5/2/2017 16:00:00	1399.361907		-0.60%
5/3/2017 16:00:00	1390.922172		-0.15%
5/4/2017 16:00:00	1388.846211		0.59%
5/5/2017 16:00:00	1396.995018		-0.38%
5/8/2017 16:00:00	1391.639412		0.02%
5/9/2017 16:00:00	1391.863782		0.56%
5/10/2017 16:00:00	1399.589507		-0.67%
5/11/2017 16:00:00	1390.19553		-0.53%
5/12/2017 16:00:00	1382.769826		0.81%
5/15/2017 16:00:00	1393.922814		0.05%
5/16/2017 16:00:00	1394.682848		-2.78%
5/17/2017 16:00:00	1355.889462		0.38%
5/18/2017 16:00:00	1361.077396		0.46%
5/19/2017 16:00:00	1367.330121		0.72%
5/22/2017 16:00:00	1377.139276		0.28%
5/23/2017 16:00:00	1380.981656		0.11%
5/24/2017 16:00:00	1382.508646		0.06%
5/25/2017 16:00:00	1383.387638		-0.08%
5/26/2017 16:00:00	1382.244059		-0.80%
5/30/2017 16:00:00	1371.193225		-0.07%
5/31/2017 16:00:00	1370.208022		1.89%
6/1/2017 16:00:00	1396.059684		0.67%
6/2/2017 16:00:00	1405.386594		-0.64%
6/5/2017 16:00:00	1396.450828		-0.11%
6/6/2017 16:00:00	1394.898677		0.13%
6/7/2017 16:00:00	1396.673743		1.36%
6/8/2017 16:00:00	1415.612156		0.43%
6/9/2017 16:00:00	1421.707056		-0.18%
6/12/2017 16:00:00	1419.211157		0.48%
6/13/2017 16:00:00	1425.984972		-0.59%
6/14/2017 16:00:00	1417.572696		-0.53%
6/15/2017 16:00:00	1410.083727		-0.24%
6/16/2017 16:00:00	1406.728078		0.81%
6/19/2017 16:00:00	1418.081262		
6/20/2017 16:00:00	1402.967785		
